   M   |   S   |   Method   |      α   
---------------------------------------
   4   |   3    |     FC     |  = 1/3     | runtime:  0.01
   110   |   69    |     FC     |  = 55/138     | runtime:  0.08

   71   |   70    |    EBM         HBM     |  = 47/140     | runtime:  0.03

   73   |   70    |    EBM     |  = 1/3     | runtime:  0.03

   79   |   70    |    INT         EBM         MID     |  = 97/280     | runtime:  0.09

   81   |   70    |    GAP     |  = 167/490     | runtime:  0.40

   83   |   70    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.03

   87   |   70    |    INT         HBM         MID         GAP     |  = 12/35     | runtime:  0.45

   89   |   70    |    MID         GAP     |  = 12/35     | runtime:  0.10

   93   |   70    |     FC         INT         EBM         MID         GAP     |  = 47/140     | runtime:  7.44

   97   |   70    |     FC         EBM     |  = 1/3     | runtime:  0.05

   99   |   70    |     FC         EBM     |  = 1/3     | runtime:  0.06

   101   |   70    |     FC         EBM     |  = 1/3     | runtime:  0.05

   103   |   70    |     FC         EBM     |  = 1/3     | runtime:  0.05

   107   |   70    |     FC     |  = 107/280     | runtime:  0.10

   109   |   70    |     FC     |  = 109/280     | runtime:  0.10

   72   |   71    |     FC         INT         MID     |  = 24/71     | runtime:  0.03

   73   |   71    |    EBM     |  = 1/3     | runtime:  0.03

   74   |   71    |    EBM     |  = 1/3     | runtime:  0.03

   75   |   71    |    EBM     |  = 1/3     | runtime:  0.03

   76   |   71    |    EBM     |  = 1/3     | runtime:  0.03

   77   |   71    |    EBM     |  = 1/3     | runtime:  0.03

   78   |   71    |    HBM         GAP     |  = 24/71     | runtime:  0.11

   79   |   71    |    INT         EBM     |  = 1/3     | runtime:  0.03

   80   |   71    |    INT         EBM         MID     |  = 49/142     | runtime:  0.08

   81   |   71    |    HBM         GAP     |  = 24/71     | runtime:  0.10

   82   |   71    |    GAP     |  = 170/497     | runtime:  0.46

   83   |   71    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.03

   84   |   71    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.32

   85   |   71    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.03

   86   |   71    |    INT        HALF        EBM         MID         GAP     |  = 101/284     | runtime:  0.09

   87   |   71    |    HBM         GAP     |  = 101/284     | runtime:  0.10

   88   |   71    |    INT         HBM         MID         GAP     |  = 74/213     | runtime:  0.10

   89   |   71    |    INT         HBM         MID         GAP     |  = 25/71     | runtime:  0.10

   90   |   71    |    MID         GAP     |  = 99/284     | runtime:  0.12

   91   |   71    |    GAP     |  = 124/355     | runtime:  0.15

   92   |   71    |    GAP     |  = 197/568     | runtime:  0.33

   93   |   71    |    GAP     |  = 243/710     | runtime:  0.46

   94   |   71    |     FC         INT         EBM         MID         GAP     |  = 24/71     | runtime:  0.70

   95   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.05

   96   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.05

   97   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.06

   98   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.05

   99   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.05

   100   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.06

   101   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.05

   102   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.06

   103   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.06

   104   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.06

   105   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.06

   106   |   71    |     FC         EBM     |  = 1/3     | runtime:  0.43

   107   |   71    |     FC     |  = 107/284     | runtime:  0.10

   108   |   71    |     FC     |  = 27/71     | runtime:  0.07

   109   |   71    |     FC     |  = 109/284     | runtime:  0.10

   110   |   71    |     FC     |  = 55/142     | runtime:  0.08

   73   |   72    |    EBM     |  = 1/3     | runtime:  0.03

   77   |   72    |    EBM     |  = 1/3     | runtime:  0.03

   79   |   72    |    HBM         GAP     |  = 37/108     | runtime:  0.38

   83   |   72    |    GAP     |  = 41/120     | runtime:  0.15

   85   |   72    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.10

   89   |   72    |    INT         HBM         MID         GAP     |  = 19/54     | runtime:  0.12

   91   |   72    |    MID         GAP     |  = 17/48     | runtime:  0.14

   95   |   72    |    GAP     |  = 55/162     | runtime:  1.00

   97   |   72    |     FC         EBM     |  = 1/3     | runtime:  0.05

   101   |   72    |     FC         EBM     |  = 1/3     | runtime:  0.05

   103   |   72    |     FC         EBM     |  = 1/3     | runtime:  0.05

   107   |   72    |     FC         EBM     |  = 1/3     | runtime:  0.07

   109   |   72    |     FC     |  = 109/288     | runtime:  0.10

   74   |   73    |    EBM         HBM     |  = 49/146     | runtime:  0.48

   75   |   73    |    EBM     |  = 49/146     | runtime:  0.06

   76   |   73    |    EBM         GAP     |  = 49/146     | runtime:  1.03

   77   |   73    |    EBM         GAP     |  = 49/146     | runtime:  0.30

   78   |   73    |    EBM     |  = 1/3     | runtime:  0.04

   79   |   73    |    EBM         MID         GAP     |  = 49/146     | runtime:  0.60

   80   |   73    |    HBM         GAP     |  = 25/73     | runtime:  0.10

   81   |   73    |    INT         EBM         MID         GAP     |  = 49/146     | runtime:  0.60

   82   |   73    |    INT         EBM     |  = 1/3     | runtime:  0.03

   83   |   73    |    GAP     |  = 253/730     | runtime:  0.30

   84   |   73    |    GAP     |  = 25/73     | runtime:  0.11

   85   |   73    |    INT        HALF        EBM         MID         GAP     |  = 49/146     | runtime:  0.95

   86   |   73    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.03

   87   |   73    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   88   |   73    |    INT        HALF        EBM         MID         GAP     |  = 103/292     | runtime:  0.11

   89   |   73    |    GAP     |  = 157/438     | runtime:  0.15

   90   |   73    |    INT         HBM         MID         GAP     |  = 26/73     | runtime:  0.12

   91   |   73    |    INT         MID         GAP     |  = 74/219     | runtime:  0.12

   92   |   73    |    INT         HBM         MID         GAP     |  = 26/73     | runtime:  0.11

   93   |   73    |    MID         GAP     |  = 51/146     | runtime:  0.34

   94   |   73    |    GAP     |  = 178/511     | runtime:  0.18

   95   |   73    |    GAP     |  = 227/657     | runtime:  0.31

   96   |   73    |    GAP     |  = 324/949     | runtime:  1.26

   97   |   73    |     FC         INT         EBM         MID         GAP     |  = 49/146     | runtime:  9.39

   98   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.05

   99   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.05

   100   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.05

   101   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.05

   102   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   103   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   104   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   105   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   106   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   107   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   108   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.06

   109   |   73    |     FC         EBM     |  = 1/3     | runtime:  0.07

   110   |   73    |     FC     |  = 55/146     | runtime:  0.08

   75   |   74    |     FC         INT         MID     |  = 25/74     | runtime:  0.04

   77   |   74    |    EBM         HBM         GAP     |  = 25/74     | runtime:  0.38

   79   |   74    |    EBM     |  = 1/3     | runtime:  0.04

   81   |   74    |    EBM         MID         GAP     |  = 51/148     | runtime:  0.16

   83   |   74    |    INT         EBM     |  = 1/3     | runtime:  0.03

   85   |   74    |    GAP     |  = 101/296     | runtime:  0.11

   87   |   74    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   89   |   74    |    INT        HALF        EBM         MID         GAP     |  = 13/37     | runtime:  0.09

   91   |   74    |    HBM         GAP     |  = 53/148     | runtime:  0.11

   93   |   74    |    INT         HBM         MID         GAP     |  = 131/370     | runtime:  0.13

   95   |   74    |    GAP     |  = 64/185     | runtime:  0.15

   97   |   74    |    GAP     |  = 38/111     | runtime:  0.26

   99   |   74    |     FC         EBM     |  = 1/3     | runtime:  0.05

   101   |   74    |     FC         EBM     |  = 1/3     | runtime:  0.06

   103   |   74    |     FC         EBM     |  = 1/3     | runtime:  0.06

   105   |   74    |     FC         EBM     |  = 1/3     | runtime:  0.06

   107   |   74    |     FC         EBM     |  = 1/3     | runtime:  0.06

   109   |   74    |     FC         EBM     |  = 1/3     | runtime:  0.06

   76   |   75    |    EBM     |  = 1/3     | runtime:  0.04

   77   |   75    |    EBM         HBM     |  = 101/300     | runtime:  0.04

   79   |   75    |    GAP     |  = 101/300     | runtime:  0.30

   82   |   75    |    EBM         MID         GAP     |  = 103/300     | runtime:  0.12

   83   |   75    |    GAP     |  = 203/600     | runtime:  0.34

   86   |   75    |    HBM         GAP     |  = 26/75     | runtime:  0.12

   88   |   75    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   89   |   75    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   91   |   75    |    INT        HALF        EBM         MID         GAP     |  = 107/300     | runtime:  0.11

   92   |   75    |    HBM         GAP     |  = 53/150     | runtime:  0.10

   94   |   75    |    INT         HBM         MID         GAP     |  = 44/125     | runtime:  0.14

   97   |   75    |    GAP     |  = 31/90     | runtime:  0.19

   98   |   75    |    GAP     |  = 232/675     | runtime:  0.37

   101   |   75    |     FC         EBM     |  = 1/3     | runtime:  0.06

   103   |   75    |     FC         EBM     |  = 1/3     | runtime:  0.07

   104   |   75    |     FC         EBM     |  = 1/3     | runtime:  0.07

   106   |   75    |     FC         EBM     |  = 1/3     | runtime:  0.07

   107   |   75    |     FC         EBM     |  = 1/3     | runtime:  0.07

   109   |   75    |     FC         EBM     |  = 1/3     | runtime:  0.06

   77   |   76    |    EBM         HBM     |  = 51/152     | runtime:  0.04

   79   |   76    |    HBM     |  = 77/228     | runtime:  0.18

   81   |   76    |    EBM     |  = 51/152     | runtime:  0.05

   83   |   76    |    EBM         MID     |  = 13/38     | runtime:  0.04

   85   |   76    |    INT         EBM     |  = 1/3     | runtime:  0.04

   87   |   76    |    HBM         GAP     |  = 131/380     | runtime:  0.14

   89   |   76    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   91   |   76    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   93   |   76    |    HBM         GAP     |  = 109/304     | runtime:  0.21

   97   |   76    |    MID         GAP     |  = 20/57     | runtime:  0.14

   99   |   76    |    GAP     |  = 105/304     | runtime:  0.28

   101   |   76    |     FC         INT         EBM         MID         GAP     |  = 51/152     | runtime:  19.07

   103   |   76    |     FC         EBM     |  = 1/3     | runtime:  0.06

   105   |   76    |     FC         EBM     |  = 1/3     | runtime:  0.06

   107   |   76    |     FC         EBM     |  = 1/3     | runtime:  0.06

   109   |   76    |     FC         EBM     |  = 1/3     | runtime:  0.06

   78   |   77    |     FC         INT         MID     |  = 26/77     | runtime:  0.04

   79   |   77    |    EBM     |  = 1/3     | runtime:  0.04

   80   |   77    |    EBM     |  = 26/77     | runtime:  0.04

   81   |   77    |    HBM     |  = 26/77     | runtime:  0.04

   82   |   77    |    EBM     |  = 26/77     | runtime:  0.10

   83   |   77    |    GAP     |  = 157/462     | runtime:  0.26

   85   |   77    |    GAP     |  = 157/462     | runtime:  0.17

   86   |   77    |    INT         EBM     |  = 1/3     | runtime:  0.04

   87   |   77    |    INT         EBM         MID     |  = 107/308     | runtime:  0.10

   89   |   77    |    GAP     |  = 157/462     | runtime:  0.15

   90   |   77    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   92   |   77    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.04

   93   |   77    |    INT        HALF        EBM         MID         GAP     |  = 109/308     | runtime:  0.11

   94   |   77    |    GAP     |  = 138/385     | runtime:  0.14

   95   |   77    |    GAP     |  = 437/1232     | runtime:  0.72

   96   |   77    |    INT         MID         GAP     |  = 26/77     | runtime:  0.11

   97   |   77    |    GAP     |  = 219/616     | runtime:  0.25

   100   |   77    |    GAP     |  = 186/539     | runtime:  0.25

   101   |   77    |    GAP     |  = 290/847     | runtime:  0.63

   102   |   77    |     FC         INT         EBM         MID         GAP     |  = 26/77     | runtime:  0.92

   103   |   77    |     FC         EBM     |  = 1/3     | runtime:  0.05

   104   |   77    |     FC         EBM     |  = 1/3     | runtime:  0.06

   106   |   77    |     FC         EBM     |  = 1/3     | runtime:  0.06

   107   |   77    |     FC         EBM     |  = 1/3     | runtime:  0.06

   108   |   77    |     FC         EBM     |  = 1/3     | runtime:  0.06

   109   |   77    |     FC         EBM     |  = 1/3     | runtime:  0.06

   79   |   78    |    EBM     |  = 1/3     | runtime:  0.03

   83   |   78    |    EBM     |  ≤ 53/156     | runtime:  0.15

   85   |   78    |    EBM     |  = 1/3     | runtime:  0.03

   89   |   78    |    HBM         GAP     |  = 79/234     | runtime:  0.12

   95   |   78    |    INT        HALF        EBM         MID         GAP     |  = 14/39     | runtime:  0.12

   97   |   78    |    INT         HBM         MID         GAP     |  = 40/117     | runtime:  0.12

   101   |   78    |    GAP     |  = 9/26     | runtime:  0.15

   103   |   78    |    GAP     |  = 119/351     | runtime:  1.41

   107   |   78    |     FC         EBM     |  = 1/3     | runtime:  0.07

   109   |   78    |     FC         EBM     |  = 1/3     | runtime:  0.06

   80   |   79    |    EBM         HBM     |  = 53/158     | runtime:  0.04
